artist,title,lyrics,song_id,keyword_1,keyword_2,keyword_3,keyword,clean_title,popularity_score,popularity_label,popularity_confidence,church_usage_score,youtube_view_score_est,domestic_music_search_score,streaming_platform_score,recency_stability_score,bugs_ccm_chart_rank_2026_06_13,apple_music_top_song_rank_proxy,popularity_basis,popularity_source_urls,popularity_data_status,popularity_collection_date
마커스,주님 사랑합니다,"[Verse 1]
나의 주 하나님 한없는 그 사랑 
언제나 나를 인도하시네 
나의 모든 생각 주님 아시니 
겸손히 주께 나갑니다 
나의 주 아버지 변함없는 사랑 
언제나 나를 바라보시네 
연약한 나의 모습 있는 그대로 
주 앞에 나 엎드립니다 

[Chorus]
주님 날 만드소서 
주님의 방법으로 
아버지의 마음 그 사랑 알도록 
내 안에 선하신 뜻 온전히 이루시는 

[Verse 2]
주님을 찬양합니다 ♪ 
[간주] 
나의 주 하나님 변함없는 사랑 
언제나 나와 동행하시네 
내 안에 주님의 뜻 이루시는 주 
주님을 더 알기 원하네 
--------------------------------- 

[Chorus]
주님 날 만드소서 
주님의 방법으로 
아버지의 마음 그 사랑 알도록 
내 안에 선하신 뜻 온전히 이루시는 

[Tag]
주님을 찬양합니다 
---------------------------------(x 2)",1837116,사랑,신실하심,임재,"사랑, 신실하심, 임재",주님 사랑합니다,66,medium,medium,60,72,68,72,62,,,artist_baseline:markers,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스,호산나 (Hosanna),"[Verse 1]
찬양 중에 눈을 들어 주를
주를 보네
소망 중에 마음 다해 주만
나 바라네
주님을 볼 때

[Pre-Chorus]
나에게 힘 주시네
주님 안에 모든 두려움 사라져
사라져

[Chorus]
호산나 호산나
구원의 주 하나님
찬양 받으실 주님
호산나 호산나
내 안에 임하셔서
주님의 뜻 이루소서

[Verse 2]
주께 드린 마음 다한 기도
들으소서
주의 나라 상한 영혼들을
새롭게 해
주님을 볼 때

[Pre-Chorus]
나에게 힘 주시네
주님 안에 모든 두려움 사라져
사라져

[Chorus]
호산나 호산나
구원의 주 하나님
찬양 받으실 주님
호산나 호산나
내 안에 임하셔서
주님의 뜻 이루소서

[Verse 3]
주님을 볼 때
나에게 힘 주시네
주님 안에 모든 두려움 사라져
주님을 볼 때

[Pre-Chorus]
나에게 힘 주시네
주님 안에 모든 두려움 사라져
사라져

[Chorus]
호산나 호산나
구원의 주 하나님
찬양 받으실 주님
호산나 호산나
내 안에 임하셔서
주님의 뜻 이루소서
호산나 호산나
구원의 주 하나님
찬양 받으실 주님
호산나 호산나
내 안에 임하셔서
주님의 뜻 이루소서",1552200,구원,소망,하나님 나라,"구원, 소망, 하나님 나라",호산나 (Hosanna,67,medium,medium,63,72,68,72,62,,,artist_baseline:markers,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스,나는 주만 높이리 (Only A God Like You),"[Verse 1]
나는 주만 높이리
결코 내 맘 변치 않네
세상 모든 권세 모든 영광
십자가 앞에 다 버리고
나의 충성과 내 헌신

[Pre-Chorus]
내 모든 소망 오직 예수
나무에 달려 죽으신 그분께

[Chorus]
오직 우리 주께
내 믿음 소망 찬양
받기 합당한 분
또 오직 만왕의 왕께
엎드려 경배하며
모두 드리리
오직 우리 주께
내 믿음 소망 찬양
받기 합당한 분
또 오직 만왕의 왕께
엎드려 경배하며
모두 드리리

[Post-Chorus]
나를 지으시고 아버지 되시며
나를 구원하사 하늘의 상주실
오직 우리 주님께 나 찬양하리

[Verse 1]
나는 주만 높이리
결코 내 맘 변치 않네
세상 모든 권세 모든 영광
십자가 앞에 다 버리고
나의 충성과 내 헌신

[Pre-Chorus]
내 모든 소망 오직 예수
나무에 달려 죽으신 그분께

[Chorus]
오직 우리 주께
내 믿음 소망 찬양
받기 합당한 분
또 오직 만왕의 왕께
엎드려 경배하며
모두 드리리
오직 우리 주께
내 믿음 소망 찬양
받기 합당한 분
또 오직 만왕의 왕께
엎드려 경배하며
모두 드리리

[Post-Chorus]
나를 지으시고 아버지 되시며
나를 구원하사 하늘의 상주실
오직 우리 주님께 나 찬양하리

[Outro]
오직 우리 주께
오직 우리 주께
오직 우리 주께
오직 우리 주께
오직 우리 주께
오직 우리 주께
오직 우리 주께
오직 우리 주께
오직 우리 주께
오직 우리 주께
오직 우리 주께
오직 우리 주께
오직 우리 주께
오직 우리 주께
오직 우리 주께
오직 우리 주께
오직 우리 주께
오직 우리 주께
나를 지으시고 아버지 되시며
나를 구원하사 하늘의 상주실
오직 우리 주님께 나 찬양하리
나 찬양하리",1552201,경배/찬양,결단/순종,구원,"경배/찬양, 결단/순종, 구원",나는 주만 높이리 (Only A God Like You,66,medium,medium,60,72,68,72,62,,,artist_baseline:markers,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스,감사함으로 (창작곡),"[Verse 1]
여호와를 즐거이 불러
기쁨으로 주께 나아가리
여호와 하나님 난 주의 백성
기르시는 양이라
여호와를 즐거이 불러
기쁨으로 주께 나아가리

[Pre-Chorus]
여호와 하나님 난 주의 백성
기르시는 양이라

[Chorus]
감사함으로 주를 높이며
그 문에 들어가서
찬송함으로 그 이름을
송축할찌어다
감사함으로 주를 높이며
그 문에 들어가서
찬송함으로 그 이름을
송축할찌어다

[Verse 1]
여호와를 즐거이 불러
기쁨으로 주께 나아가리
여호와 하나님 난 주의 백성
기르시는 양이라
여호와를 즐거이 불러
기쁨으로 주께 나아가리

[Pre-Chorus]
여호와 하나님 난 주의 백성
기르시는 양이라

[Chorus]
감사함으로 주를 높이며
그 문에 들어가서
찬송함으로 그 이름을
송축할찌어다
감사함으로 주를 높이며
그 문에 들어가서
찬송함으로 그 이름을
송축할찌어다

[Bridge]
주의 선함과
인자하심이
영원하고
주의 성실하심이
대대에 미치리로다

[Chorus]
감사함으로 주를 높이며
그 문에 들어가서
찬송함으로 그 이름을
송축할찌어다
감사함으로 주를 높이며
그 문에 들어가서
찬송함으로 그 이름을
송축할찌어다
감사함으로 주를 높이며
그 문에 들어가서
찬송함으로 그 이름을
송축할찌어다
감사함으로 주를 높이며
그 문에 들어가서
찬송함으로 그 이름을
송축할찌어다

[Tag]
송축할찌어다
송축할찌어다",1552202,감사,경배/찬양,기쁨,"감사, 경배/찬양, 기쁨",감사함으로 (창작곡,66,medium,medium,60,72,68,72,62,,,artist_baseline:markers,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스,크신 주의 사랑 (How Great Is Your Love),"[Verse 1]
내 마음 주께 드려
주님을 노래해
온 맘과 영혼이
찬양해 왕께
새벽을 깨우며
주님을 찬양하리

[Chorus]
크신 주의 사랑
하늘 위에 광대하신
주 신실하심 궁창에 미치네
크신 주의 사랑
하늘 위에 광대하신
주님의 영광 온 땅 위에

[Verse 2]
그 크신 사랑
내 영혼 찬양해
영광의 왕 주께
주님의 위엄은
영원하리
주 발 앞에 나와 찬양해
주님께

[Chorus]
크신 주의 사랑
하늘 위에 광대하신
주 신실하심 궁창에 미치네
크신 주의 사랑
하늘 위에 광대하신
주님의 영광 온 땅 위에

[Bridge]
하늘 위에 주여
높이 들리소서
주님의 영광이
모든 세계 위에
Let it reign
Let it reign
Let it reign
Let it reign
Let it reign
Let it reign

[Chorus]
크신 주의 사랑
하늘 위에 광대하신
주 신실하심 궁창에 미치네
크신 주의 사랑
하늘 위에 광대하신
주님의 영광 온 땅 위에
크신 주의 사랑
하늘 위에 광대하신
주 신실하심 궁창에 미치네
크신 주의 사랑
하늘 위에 광대하신
주님의 영광 온 땅 위에",1552203,사랑,영광,경배/찬양,"사랑, 영광, 경배/찬양",크신 주의 사랑 (How Great Is Your Love,66,medium,medium,60,72,68,72,62,,,artist_baseline:markers,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스,왕 되신 주 앞에 (Offering),"[Verse 1]
햇살보다 밝게
빛나는 주의 영광
모든 어두움 물리치네
누구도 주 앞에
다가설 수 없네
주의 거룩한 보좌 앞에

[Pre-Chorus]
오직 주의 보혈
주의 긍휼 의지하여 나아가리

[Chorus]
왕 되신 주 앞에 나 경배합니다
주님만 찬양받기 합당하시니
큰 존귀와 영광 홀로 받으소서
오 주 앞에 나 나아갑니다

[Verse 1]
햇살보다 밝게
빛나는 주의 영광
모든 어두움 물리치네
누구도 주 앞에
다가설 수 없네
주의 거룩한 보좌 앞에

[Pre-Chorus]
오직 주의 보혈
주의 긍휼 의지하여 나아가리

[Chorus]
왕 되신 주 앞에 나 경배합니다
주님만 찬양받기 합당하시니
큰 존귀와 영광 홀로 받으소서
오 주 앞에 나 나아갑니다
왕 되신 주 앞에 나 경배합니다
주님만 찬양받기 합당하시니
큰 존귀와 영광 홀로 받으소서
오 주 앞에 나 나아갑니다

[Bridge]
오 주님 내가 나아갑니다
오 주님 내가 나아갑니다

[Chorus]
왕 되신 주 앞에 나 경배합니다
주님만 찬양받기 합당하시니
큰 존귀와 영광 홀로 받으소서
오 주 앞에 나 나아갑니다

[Tag]
오 주 앞에 나 나아갑니다
오 주 앞에 나 나아갑니다",1552204,주권,영광,임재,"주권, 영광, 임재",왕 되신 주 앞에 (Offering,86,very_high,high,90,85,82,80,84,,,artist_baseline:markers; church_usage_seed:widely-sung modern worship/classic seed,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,curated_church_usage_seed; estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스,나의 하나님 (창작곡),"[Verse 1]
나의 하나님 오직 주님만 나 바라봅니다 
나의 모든 생각 두렴과 슬픔 근심 모두 내려놓고 
 
나의 하나님 오직 주님만 나 바라봅니다 
나의 모든 행복 자랑 기쁨 모두 주님의 발앞에 
 
날 위해 구하던 모든 것 내려놓고 
오직 주님 한분만 바라보게 하소서 
 
날 위해 구하던 모든 것 내려놓고 
오직 주님 한분만 바라보게 하소서 
 

[Chorus]
주님의 자비와 긍휼을 베푸소서 
말씀으로 채우소서 주를 닮아가도록 

[Chorus]
주님의 자비와 긍휼을 베푸소서 
말씀으로 채우소서 주를 닮아가도록 

[Tag]
 
말씀으로 채우소서 주를 닮아가도록 
 
나의 하나님 오직 주님만 나 바라봅니다 
나의 모든 생각 두렴과 슬픔 근심 모두 내려놓고 
 
주님의 발 앞에 모두 내려놓고",1552205,결단/순종,은혜,기쁨,"결단/순종, 은혜, 기쁨",나의 하나님 (창작곡,85,very_high,high,81,90,92,87,76,16,,artist_baseline:markers; church_usage_seed:recognized worship-use seed; Bugs_CCM_chart_rank:16,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://music.bugs.co.kr/genre/chart/etc/nccm/total/day | https://songselect.ccli.com/search/results?list=toplanguage_ko,direct_public_chart_match; curated_church_usage_seed; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스,"나의 맘 받으소서 (My Heart, Your Home)","[Chorus]
나의 맘 받으소서 오셔서 주님의 처소 삼으소서 
나의 전부이신 주여 내맘을 받아주소서 

[Chorus]
나의 맘 받으소서 오셔서 주님의 처소 삼으소서 
나의 전부이신 주여 내맘을 받아주소서 

[Bridge]
 
오 나의 맘을 주님께 열었으니 
주여 내게 오셔서 내맘에 거하여 주옵소서 
주가 기뻐하는 주의 성전되게 하소서 
 

[Chorus]
나의 맘 받으소서 오셔서 주님의 처소 삼으소서 
나의 전부이신 주여 내맘을 받아주소서",1552206,기쁨,임재,거룩,"기쁨, 임재, 거룩","나의 맘 받으소서 (My Heart, Your Home",66,medium,medium,60,72,68,72,62,,,artist_baseline:markers,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스,"이 몸의 소망 무엔가, 구주 예수 의지함이 (찬송가)","[Verse 1]
이 몸의 소망 무엔가
우리 주 예수뿐일세
우리 주 예수 밖에는
믿을 이 아주 없도다
굳건한 반석이시니
그 위에 내가 서리라
그 위에 내가 서리라
굳건한 반석이시니
그 위에 내가 서리라
그 위에 내가 서리라
구주 예수 의지함이
심히 기쁜 일일세
허락하심 받았으니
의심 아주 없도다
구주 예수 의지함이
심히 기쁜 일일세
주를 믿는 나의 맘을
그의 피에 적시네

[Chorus]
예수 예수 믿는 것은
받은 증거 많도다
예수 예수 귀한 예수
믿음 더욱 주소서
예수 예수 믿는 것은
받은 증거 많도다
예수 예수 귀한 예수
믿음 더욱 주소서

[Bridge]
구주 예수 의지하여
죄악 벗어 버리네
안위 받고 영생함을
주께 모두 얻었네

[Chorus]
예수 예수 믿는 것은
받은 증거 많도다
예수 예수 귀한 예수
믿음 더욱 주소서
예수 예수 믿는 것은
받은 증거 많도다
예수 예수 귀한 예수
믿음 더욱 주소서

[Bridge]
구주 예수 의지하여
구원함을 얻었네
영원무궁 지나도록
함께 계시리로다
구주 예수 의지하여
구원함을 얻었네
영원무궁 지나도록
함께 계시리로다

[Chorus]
예수 예수 믿는 것은
받은 증거 많도다
예수 예수 귀한 예수
믿음 더욱 주소서
예수 예수 믿는 것은
받은 증거 많도다
예수 예수 귀한 예수
믿음 더욱 주소서
예수 예수 믿는 것은
받은 증거 많도다
예수 예수 귀한 예수
믿음 더욱 주소서",1552207,구원,소망,믿음,"구원, 소망, 믿음","이 몸의 소망 무엔가, 구주 예수 의지함이",86,very_high,high,88,86,84,82,82,30,,artist_baseline:markers; church_usage_seed:hymn/evergreen congregational seed; Bugs_CCM_chart_rank:30,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://music.bugs.co.kr/genre/chart/etc/nccm/total/day | https://songselect.ccli.com/search/results?list=toplanguage_ko,direct_public_chart_match; curated_church_usage_seed; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
마커스,예수님은 나의 반석 (창작곡),"[Verse 1]
예수님은 나의 반석
예수님은 나의 방패
예수님은 나의 피난처 되시네
예수님은 길과 진리
내 발에 등불 되시며
나의 인도자 선한 목자 되시네
할렐루야 찬양하세
소리 높여
찬양받기 합당하신 주께
할렐루야 찬양하세
나의 구원되신 주를 찬양해
예수님은 나의 반석
예수님은 나의 방패
예수님은 나의 피난처 되시네
예수님은 길과 진리
내 발에 등불 되시며
나의 인도자 선한 목자 되시네

[Chorus]
할렐루야 구원의
뿔 되신 주 찬양하세
나를 건지시네
소리 높여 날 구원하신
찬양 받기 합당하신 주께
할렐루야 견고한 망대
찬양하세 오직 주님만
나의 구원되신 주를 찬양해
할렐루야 구원의
뿔 되신 주 찬양하세
나를 건지시네
소리 높여 날 구원하신
찬양 받기 합당하신 주께
할렐루야 견고한 망대
찬양하세 오직 주님만
나의 구원되신 주를 찬양해

[Bridge]
세상 모든 만물을
창조하신 하나님
내 삶의 이유되신
아름다운 이름
나의 온 마음 다해
두 손을 높이 들고
찬양해 영광의 하나님

[Chorus]
할렐루야 구원의
뿔 되신 주 찬양하세
나를 건지시네
소리 높여 날 구원하신
찬양 받기 합당하신 주께
할렐루야 견고한 망대
찬양하세 오직 주님만
나의 구원되신 주를 찬양해
할렐루야 구원의
뿔 되신 주 찬양하세
나를 건지시네
소리 높여 날 구원하신
찬양 받기 합당하신 주께
할렐루야 견고한 망대
찬양하세 오직 주님만
나의 구원되신 주를 찬양해

[Tag]
나의 구원되신 주를 찬양해",1552208,경배/찬양,인도하심,구원,"경배/찬양, 인도하심, 구원",예수님은 나의 반석 (창작곡,66,medium,medium,60,72,68,72,62,,,artist_baseline:markers,https://developers.google.com/youtube/v3/docs/search/list | https://developers.google.com/youtube/v3/docs/videos | https://songselect.ccli.com/search/results?list=toplanguage_ko,estimated_proxy_no_rowwise_api; youtube_view_score_is_estimated_not_raw_viewcount,2026-06-14
